ID,source,qname,qname_main,main,q_code,q_text,order
23,email,D-1_2,D-1,How are you connected to the Guana Estuary? (check all that apply),2,"Educational (I use the Guana Estuary for educational workshops, field trips, classroom activities, etc.)",NA
23,email,D-1_3,D-1,How are you connected to the Guana Estuary? (check all that apply),3,Scientific (I collect/use data about the Guana Estuary),NA
23,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",4,Once a month,NA
23,email,D-3_1,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",1,Weather information,2
23,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),1
23,email,D-3_3,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",3,"Water level information (tides, Guana lake, river)",3
23,email,D-3_6,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",6,"Information on fish, shellfish or other aquatic organisms",4
23,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",1,Yes,NA
18,email,D-1_1,D-1,How are you connected to the Guana Estuary? (check all that apply),1,"Recreational (fishing, boating, hiking, birding, etc.)",NA
18,email,D-1_2,D-1,How are you connected to the Guana Estuary? (check all that apply),2,"Educational (I use the Guana Estuary for educational workshops, field trips, classroom activities, etc.)",NA
18,email,D-1_3,D-1,How are you connected to the Guana Estuary? (check all that apply),3,Scientific (I collect/use data about the Guana Estuary),NA
18,email,D-1_4,D-1,How are you connected to the Guana Estuary? (check all that apply),4,GTMNERR volunteer,NA
18,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",2,At least once a week,NA
18,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),4
18,email,D-3_3,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",3,"Water level information (tides, Guana lake, river)",3
18,email,D-3_6,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",6,"Information on fish, shellfish or other aquatic organisms",1
18,email,D-3_7,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",7,Information on terrestrial animals,2
18,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",1,Yes,NA
27,email,D-1_3,D-1,How are you connected to the Guana Estuary? (check all that apply),3,Scientific (I collect/use data about the Guana Estuary),NA
27,email,D-1_6,D-1,How are you connected to the Guana Estuary? (check all that apply),6,Work-related (Not research or education),NA
27,email,D-1_5,D-1,How are you connected to the Guana Estuary? (check all that apply),5,Other (please specify):,NA
27,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",1,Daily,NA
27,email,D-3_1,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",1,Weather information,3
27,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),1
27,email,D-3_3,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",3,"Water level information (tides, Guana lake, river)",2
27,email,D-3_5,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",5,Information on vegetation (salt marsh or uplands),4
27,email,D-3_6,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",6,"Information on fish, shellfish or other aquatic organisms",5
27,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",1,Yes,NA
6,email,D-1_1,D-1,How are you connected to the Guana Estuary? (check all that apply),1,"Recreational (fishing, boating, hiking, birding, etc.)",NA
6,email,D-1_2,D-1,How are you connected to the Guana Estuary? (check all that apply),2,"Educational (I use the Guana Estuary for educational workshops, field trips, classroom activities, etc.)",NA
6,email,D-1_3,D-1,How are you connected to the Guana Estuary? (check all that apply),3,Scientific (I collect/use data about the Guana Estuary),NA
6,email,D-1_6,D-1,How are you connected to the Guana Estuary? (check all that apply),6,Work-related (Not research or education),NA
6,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",3,2-3 times a month,NA
6,email,D-3_1,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",1,Weather information,3
6,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),2
6,email,D-3_3,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",3,"Water level information (tides, Guana lake, river)",1
6,email,D-3_4,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",4,Reserve or trail closures,6
6,email,D-3_5,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",5,Information on vegetation (salt marsh or uplands),4
6,email,D-3_6,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",6,"Information on fish, shellfish or other aquatic organisms",5
6,email,D-3_7,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",7,Information on terrestrial animals,7
6,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",1,Yes,NA
16,email,D-1_3,D-1,How are you connected to the Guana Estuary? (check all that apply),3,Scientific (I collect/use data about the Guana Estuary),NA
16,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",5,Once every 6 months,NA
16,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),4
16,email,D-3_3,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",3,"Water level information (tides, Guana lake, river)",5
16,email,D-3_5,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",5,Information on vegetation (salt marsh or uplands),1
16,email,D-3_6,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",6,"Information on fish, shellfish or other aquatic organisms",3
16,email,D-3_9,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",9,Other (please specify),2
16,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",1,Yes,NA
11,email,D-1_2,D-1,How are you connected to the Guana Estuary? (check all that apply),2,"Educational (I use the Guana Estuary for educational workshops, field trips, classroom activities, etc.)",NA
11,email,D-1_3,D-1,How are you connected to the Guana Estuary? (check all that apply),3,Scientific (I collect/use data about the Guana Estuary),NA
11,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",4,Once a month,NA
11,email,D-3_1,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",1,Weather information,5
11,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),2
11,email,D-3_3,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",3,"Water level information (tides, Guana lake, river)",3
11,email,D-3_5,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",5,Information on vegetation (salt marsh or uplands),4
11,email,D-3_6,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",6,"Information on fish, shellfish or other aquatic organisms",1
11,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",1,Yes,NA
5,email,D-1_1,D-1,How are you connected to the Guana Estuary? (check all that apply),1,"Recreational (fishing, boating, hiking, birding, etc.)",NA
5,email,D-1_3,D-1,How are you connected to the Guana Estuary? (check all that apply),3,Scientific (I collect/use data about the Guana Estuary),NA
5,email,D-1_6,D-1,How are you connected to the Guana Estuary? (check all that apply),6,Work-related (Not research or education),NA
5,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",4,Once a month,NA
5,email,D-3_1,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",1,Weather information,1
5,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),2
5,email,D-3_3,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",3,"Water level information (tides, Guana lake, river)",3
5,email,D-3_4,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",4,Reserve or trail closures,4
5,email,D-3_5,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",5,Information on vegetation (salt marsh or uplands),6
5,email,D-3_6,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",6,"Information on fish, shellfish or other aquatic organisms",5
5,email,D-3_7,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",7,Information on terrestrial animals,7
5,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",1,Yes,NA
4,email,D-1_1,D-1,How are you connected to the Guana Estuary? (check all that apply),1,"Recreational (fishing, boating, hiking, birding, etc.)",NA
4,email,D-1_2,D-1,How are you connected to the Guana Estuary? (check all that apply),2,"Educational (I use the Guana Estuary for educational workshops, field trips, classroom activities, etc.)",NA
4,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",4,Once a month,NA
4,email,D-3_1,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",1,Weather information,3
4,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),2
4,email,D-3_3,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",3,"Water level information (tides, Guana lake, river)",4
4,email,D-3_4,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",4,Reserve or trail closures,1
4,email,D-3_5,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",5,Information on vegetation (salt marsh or uplands),6
4,email,D-3_6,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",6,"Information on fish, shellfish or other aquatic organisms",5
4,email,D-3_7,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",7,Information on terrestrial animals,7
4,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",1,Yes,NA
14,email,D-1_3,D-1,How are you connected to the Guana Estuary? (check all that apply),3,Scientific (I collect/use data about the Guana Estuary),NA
14,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",5,Once every 6 months,NA
14,email,D-3_1,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",1,Weather information,8
14,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),2
14,email,D-3_3,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",3,"Water level information (tides, Guana lake, river)",1
14,email,D-3_4,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",4,Reserve or trail closures,5
14,email,D-3_5,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",5,Information on vegetation (salt marsh or uplands),3
14,email,D-3_6,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",6,"Information on fish, shellfish or other aquatic organisms",6
14,email,D-3_7,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",7,Information on terrestrial animals,4
14,email,D-3_9,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",9,Other (please specify),7
14,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",1,Yes,NA
17,email,D-1_3,D-1,How are you connected to the Guana Estuary? (check all that apply),3,Scientific (I collect/use data about the Guana Estuary),NA
17,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",4,Once a month,NA
17,email,D-3_1,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",1,Weather information,3
17,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),1
17,email,D-3_3,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",3,"Water level information (tides, Guana lake, river)",2
17,email,D-3_6,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",6,"Information on fish, shellfish or other aquatic organisms",4
17,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",1,Yes,NA
7,email,D-1_1,D-1,How are you connected to the Guana Estuary? (check all that apply),1,"Recreational (fishing, boating, hiking, birding, etc.)",NA
7,email,D-1_7,D-1,How are you connected to the Guana Estuary? (check all that apply),7,"“Friends of GTM"" member",NA
7,email,D-1_5,D-1,How are you connected to the Guana Estuary? (check all that apply),5,Other (please specify):,NA
7,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",2,At least once a week,NA
7,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),1
7,email,D-3_6,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",6,"Information on fish, shellfish or other aquatic organisms",3
7,email,D-3_7,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",7,Information on terrestrial animals,2
7,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",2,No,NA
34,email,D-1_6,D-1,How are you connected to the Guana Estuary? (check all that apply),6,Work-related (Not research or education),NA
34,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",5,Once every 6 months,NA
34,email,D-3_1,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",1,Weather information,2
34,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),3
34,email,D-3_3,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",3,"Water level information (tides, Guana lake, river)",1
34,email,D-3_5,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",5,Information on vegetation (salt marsh or uplands),4
34,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",2,No,NA
25,email,D-1_1,D-1,How are you connected to the Guana Estuary? (check all that apply),1,"Recreational (fishing, boating, hiking, birding, etc.)",NA
25,email,D-1_2,D-1,How are you connected to the Guana Estuary? (check all that apply),2,"Educational (I use the Guana Estuary for educational workshops, field trips, classroom activities, etc.)",NA
25,email,D-1_3,D-1,How are you connected to the Guana Estuary? (check all that apply),3,Scientific (I collect/use data about the Guana Estuary),NA
25,email,D-1_4,D-1,How are you connected to the Guana Estuary? (check all that apply),4,GTMNERR volunteer,NA
25,email,D-1_7,D-1,How are you connected to the Guana Estuary? (check all that apply),7,"“Friends of GTM"" member",NA
25,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",3,2-3 times a month,NA
25,email,D-3_1,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",1,Weather information,3
25,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),4
25,email,D-3_3,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",3,"Water level information (tides, Guana lake, river)",2
25,email,D-3_4,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",4,Reserve or trail closures,5
25,email,D-3_5,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",5,Information on vegetation (salt marsh or uplands),6
25,email,D-3_6,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",6,"Information on fish, shellfish or other aquatic organisms",1
25,email,D-3_7,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",7,Information on terrestrial animals,7
25,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",1,Yes,NA
10,email,D-1_3,D-1,How are you connected to the Guana Estuary? (check all that apply),3,Scientific (I collect/use data about the Guana Estuary),NA
10,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",3,2-3 times a month,NA
10,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),1
10,email,D-3_6,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",6,"Information on fish, shellfish or other aquatic organisms",2
10,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",1,Yes,NA
35,email,D-1_6,D-1,How are you connected to the Guana Estuary? (check all that apply),6,Work-related (Not research or education),NA
35,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",1,Daily,NA
35,email,D-3_3,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",3,"Water level information (tides, Guana lake, river)",1
35,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",1,Yes,NA
9,email,D-1_2,D-1,How are you connected to the Guana Estuary? (check all that apply),2,"Educational (I use the Guana Estuary for educational workshops, field trips, classroom activities, etc.)",NA
9,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",7,Less than once a year,NA
9,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),2
9,email,D-3_3,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",3,"Water level information (tides, Guana lake, river)",3
9,email,D-3_5,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",5,Information on vegetation (salt marsh or uplands),4
9,email,D-3_6,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",6,"Information on fish, shellfish or other aquatic organisms",1
9,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",2,No,NA
1,email,D-1_3,D-1,How are you connected to the Guana Estuary? (check all that apply),3,Scientific (I collect/use data about the Guana Estuary),NA
1,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",5,Once every 6 months,NA
1,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),2
1,email,D-3_3,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",3,"Water level information (tides, Guana lake, river)",1
1,email,D-3_5,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",5,Information on vegetation (salt marsh or uplands),3
1,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",1,Yes,NA
13,email,D-1_1,D-1,How are you connected to the Guana Estuary? (check all that apply),1,"Recreational (fishing, boating, hiking, birding, etc.)",NA
13,email,D-1_3,D-1,How are you connected to the Guana Estuary? (check all that apply),3,Scientific (I collect/use data about the Guana Estuary),NA
13,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",2,At least once a week,NA
13,email,D-3_1,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",1,Weather information,3
13,email,D-3_2,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",2,Water quality information (including nutrients and algae),1
13,email,D-3_3,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",3,"Water level information (tides, Guana lake, river)",2
13,email,D-3_6,D-3,"Regardless of whether you can currently access data, what kind of information would or are you generally interested in from the area?



Pick only those that apply, and please rank your selection in order of interest: 1 = most interested in.",6,"Information on fish, shellfish or other aquatic organisms",4
13,email,D-4,D-4,"Have you ever accessed data* about the Guana Estuary?



*by ""data"", we mean ""information, especially facts or numbers, collected to be examined and considered and used to help decision-making; or information in an electronic form that can be stored and used by a computer"" for instance spreadsheets, databases, graphs, and maps.",1,Yes,NA
21,email,D-1_1,D-1,How are you connected to the Guana Estuary? (check all that apply),1,"Recreational (fishing, boating, hiking, birding, etc.)",NA
21,email,D-1_4,D-1,How are you connected to the Guana Estuary? (check all that apply),4,GTMNERR volunteer,NA
21,email,D-2,D-2,"How often do you engage with the Guana Estuary, on average?",2,At least once a week,NA
