ID,source,qname,qname_main,main,q_code,q_text,order
21,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),2
21,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),3
21,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",1
21,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",2
21,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",3
21,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",1
21,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,3
21,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,4
21,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,2
4,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
4,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),4
4,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),2
4,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),1
4,email,T-2_4,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",4,Current conditions (today),3
4,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",1
4,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",3
4,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",2
4,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",3
4,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,4
4,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,2
4,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,1
11,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
11,email,T-1_2,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",2,Mobile phone,NA
11,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),2
11,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),1
11,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",3
11,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",2
11,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",1
11,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",2
11,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,1
37,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
37,email,T-1_3,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",3,Tablet,NA
37,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),4
37,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),3
37,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),2
37,email,T-2_4,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",4,Current conditions (today),1
37,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",1
37,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,2
37,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,3
37,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,1
56,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
56,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),1
56,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),2
56,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),3
56,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",1
56,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",3
56,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",2
56,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",1
56,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,3
56,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,2
23,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
23,email,T-1_2,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",2,Mobile phone,NA
23,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),3
23,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),2
23,email,T-2_4,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",4,Current conditions (today),1
23,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",1
23,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",2
23,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",3
23,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",1
23,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,2
23,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,4
23,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,3
51,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
51,email,T-1_2,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",2,Mobile phone,NA
51,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),4
51,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),3
51,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),2
51,email,T-2_4,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",4,Current conditions (today),1
51,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",3
51,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",2
51,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",1
51,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",3
51,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,1
51,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,2
51,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,4
33,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
33,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),4
33,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),3
33,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),2
33,email,T-2_4,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",4,Current conditions (today),1
33,email,T-3_7,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",7,Not sure,1
33,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",3
33,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,4
33,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,2
33,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,1
52,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
52,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),3
52,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),2
52,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),1
52,email,T-2_4,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",4,Current conditions (today),4
52,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",3
52,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",2
52,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",1
52,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",4
52,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,3
52,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,2
52,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,1
46,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
46,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),4
46,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),3
46,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),1
46,email,T-2_4,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",4,Current conditions (today),2
46,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",2
46,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",1
46,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",1
46,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,3
46,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,2
46,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,4
32,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
32,email,T-1_2,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",2,Mobile phone,NA
32,email,T-1_3,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",3,Tablet,NA
32,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),4
32,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),3
32,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),2
32,email,T-2_4,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",4,Current conditions (today),1
32,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",3
32,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",2
32,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",1
32,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",3
32,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,4
32,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,2
32,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,1
43,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
43,email,T-1_2,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",2,Mobile phone,NA
43,email,T-1_3,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",3,Tablet,NA
43,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),4
43,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),3
43,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),2
43,email,T-2_4,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",4,Current conditions (today),1
43,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",3
43,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",2
43,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",1
43,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,2
43,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,1
17,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
17,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),3
17,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),2
17,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),1
17,email,T-2_4,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",4,Current conditions (today),4
17,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",1
17,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",2
17,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",3
17,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",1
14,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
14,email,T-1_2,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",2,Mobile phone,NA
14,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),1
14,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),2
14,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),3
14,email,T-2_4,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",4,Current conditions (today),4
14,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",1
14,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",3
14,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",2
14,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",1
14,email,T-4_2,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",2,Tables online,4
14,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,2
14,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,3
27,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
27,email,T-1_2,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",2,Mobile phone,NA
27,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),2
27,email,T-2_4,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",4,Current conditions (today),1
27,email,T-3_7,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",7,Not sure,1
27,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",1
27,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,2
47,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
47,email,T-1_2,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",2,Mobile phone,NA
47,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),5
47,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),3
47,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),1
47,email,T-2_4,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",4,Current conditions (today),2
47,email,T-2_8,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",8,Other (please specify),4
47,email,T-3_5,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",5,"Non-aggregated data (meaning: ""raw"" data, no summaries)",1
47,email,T-3_6,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",6,"Aggregated data, summarized for time periods",2
47,email,T-3_9,T-3,"What form of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",9,"Aggregated data, summarized for locations",3
47,email,T-4_1,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",1,"Data downloads (for instance text or comma-delimited files, spreadsheets)",1
47,email,T-4_3,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",3,Figures or plots,3
47,email,T-4_4,T-4,"What format of data delivery would suit your needs best? 

Pick all those that apply, and please rank your selection: 1 = would suit my needs best.",4,Maps,2
13,email,T-1_1,T-1,"Once this dashboard has been developed, how would you prefer to access it? (check all that apply)",1,Computer,NA
13,email,T-2_1,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",1,Historical data (older than 1 year),2
13,email,T-2_2,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",2,Recent data (within the last year),4
13,email,T-2_3,T-2,"What type of information would you want to see on the dashboard? 

Pick all those that apply, and please rank your selection in order of interest: 1 = would want to see most.",3,Current data (within the last month),3
